,country,participant,result,olympic_game,discipline,event
0,MEX,felipe munoz,,Mexico City 1968,Swimming,200m breaststroke men
1,URS,vladimir kosinsky,,Mexico City 1968,Swimming,200m breaststroke men
2,USA,brian gregory job,,Mexico City 1968,Swimming,200m breaststroke men
3,URS,nikolai pankin,,Mexico City 1968,Swimming,200m breaststroke men
4,URS,yevgeny mikhaylov,,Mexico City 1968,Swimming,200m breaststroke men
5,GDR,egon henninger,,Mexico City 1968,Swimming,200m breaststroke men
6,USA,philip edward long,,Mexico City 1968,Swimming,200m breaststroke men
7,JPN,osamu tsurumine,,Mexico City 1968,Swimming,200m breaststroke men
8,JPN,nobutaka taguchi,,Mexico City 1968,Swimming,200m breaststroke men
9,GDR,klaus katzur,,Mexico City 1968,Swimming,200m breaststroke men
10,CAN,william mahony,,Mexico City 1968,Swimming,200m breaststroke men
11,ROU,ladislau koszta,,Mexico City 1968,Swimming,200m breaststroke men
12,AUS,lawrence ian o'brien,,Mexico City 1968,Swimming,200m breaststroke men
13,FRG,theodor bolkart,,Mexico City 1968,Swimming,200m breaststroke men
14,USA,kenneth owen merten,,Mexico City 1968,Swimming,200m breaststroke men
15,SWE,thomas johnsson,,Mexico City 1968,Swimming,200m breaststroke men
16,ARG,armando osvaldo boretto mazzara,,Mexico City 1968,Swimming,200m breaststroke men
17,FRG,thomas aretz,,Mexico City 1968,Swimming,200m breaststroke men
18,GBR,john stuart roberts,,Mexico City 1968,Swimming,200m breaststroke men
19,IRL,liam patrick ball,,Mexico City 1968,Swimming,200m breaststroke men
20,YUG,slavko kurbanovic,,Mexico City 1968,Swimming,200m breaststroke men
21,ESP,jose duran,,Mexico City 1968,Swimming,200m breaststroke men
22,FRG,michael günther,,Mexico City 1968,Swimming,200m breaststroke men
23,POL,jozef klukowski,,Mexico City 1968,Swimming,200m breaststroke men
24,ARG,alberto forelli lopez,,Mexico City 1968,Swimming,200m breaststroke men
25,BRA,jose sylvio fiolo,,Mexico City 1968,Swimming,200m breaststroke men
26,GBR,roger p. roberts,,Mexico City 1968,Swimming,200m breaststroke men
27,ISR,gershon shefa,,Mexico City 1968,Swimming,200m breaststroke men
28,PHI,amman e. jalmaani,,Mexico City 1968,Swimming,200m breaststroke men
29,SUI,nicolas gilliard,,Mexico City 1968,Swimming,200m breaststroke men
30,ISR,johan kende,,Mexico City 1968,Swimming,200m breaststroke men
31,MEX,rafael hernandez rojas,,Mexico City 1968,Swimming,200m breaststroke men
32,COL,ivan gomina paurmier,,Mexico City 1968,Swimming,200m breaststroke men
33,MEX,eduardo moreno,,Mexico City 1968,Swimming,200m breaststroke men
34,ISL,leiknir jonsson,,Mexico City 1968,Swimming,200m breaststroke men
35,ESA,abel munoz,,Mexico City 1968,Swimming,200m breaststroke men
36,PHI,leroy goff,Did not start,Mexico City 1968,Swimming,200m breaststroke men
37,ESA,eduardo mauricio ramos,Did not start,Mexico City 1968,Swimming,200m breaststroke men
38,ITA,massimo sacchi,Did not start,Mexico City 1968,Swimming,200m breaststroke men
0,USA,sharon lynn wichman,,Mexico City 1968,Swimming,200m breaststroke women
1,YUG,djurdjica bjedov,,Mexico City 1968,Swimming,200m breaststroke women
2,URS,galina prozumenshchikova-stepanova,,Mexico City 1968,Swimming,200m breaststroke women
3,URS,alla grebennikova,,Mexico City 1968,Swimming,200m breaststroke women
4,USA,catherine jamison,,Mexico City 1968,Swimming,200m breaststroke women
5,URS,svetlana babanina,,Mexico City 1968,Swimming,200m breaststroke women
6,JPN,chieno shibata,,Mexico City 1968,Swimming,200m breaststroke women
7,URU,ana-maria norbis,,Mexico City 1968,Swimming,200m breaststroke women
8,GBR,jill slattery,,Mexico City 1968,Swimming,200m breaststroke women
9,AUT,christine (christol) filippovits,,Mexico City 1968,Swimming,200m breaststroke women
10,MEX,tamara oynick,,Mexico City 1968,Swimming,200m breaststroke women
