,country,participant,result,olympic_game,discipline,event
0,JPN,masaji kiyokawa,00:01:08.600,Los Angeles 1932,Swimming,100m backstroke men
1,JPN,toshio iriye,00:01:09.800,Los Angeles 1932,Swimming,100m backstroke men
2,JPN,kentaro kawatsu,00:01:10.000,Los Angeles 1932,Swimming,100m backstroke men
3,USA,robert daniel zehr,00:01:10.900,Los Angeles 1932,Swimming,100m backstroke men
4,GER,ernst kuppers,00:01:11.300,Los Angeles 1932,Swimming,100m backstroke men
5,USA,robert william kerber,00:01:12.800,Los Angeles 1932,Swimming,100m backstroke men
6,FRA,marcel noual,Disqualified,Los Angeles 1932,Swimming,100m backstroke men
7,ARG,roberto guillermo peper,Did not start,Los Angeles 1932,Swimming,100m backstroke men
8,BRA,nilo marques medeiros,Did not start,Los Angeles 1932,Swimming,100m backstroke men
9,CAN,walter spence,Did not start,Los Angeles 1932,Swimming,100m backstroke men
0,USA,eleanor holm,00:01:19.400,Los Angeles 1932,Swimming,100m backstroke women
1,AUS,bonnie mealing,00:01:21.300,Los Angeles 1932,Swimming,100m backstroke women
2,GBR,elizabeth valerie davies,00:01:22.500,Los Angeles 1932,Swimming,100m backstroke women
3,GBR,phyllis harding,00:01:22.600,Los Angeles 1932,Swimming,100m backstroke women
4,USA,joan mcsheehy,00:01:23.200,Los Angeles 1932,Swimming,100m backstroke women
5,GBR,margaret joyce cooper,00:01:23.400,Los Angeles 1932,Swimming,100m backstroke women
6,BRA,maria emma lenk-zigler,Disqualified,Los Angeles 1932,Swimming,100m backstroke women
7,NED,willemyntje (willy) den ouden,Did not start,Los Angeles 1932,Swimming,100m backstroke women
8,RSA,jenny maakal,Did not start,Los Angeles 1932,Swimming,100m backstroke women
9,USA,louisa robert,Did not start,Los Angeles 1932,Swimming,100m backstroke women
0,JPN,yasuji mioyazaki,58.200,Los Angeles 1932,Swimming,100m freestyle men
1,JPN,tatsugo kawaishi,58.600,Los Angeles 1932,Swimming,100m freestyle men
2,USA,albert schwartz,58.800,Los Angeles 1932,Swimming,100m freestyle men
3,USA,manuella kalili,59.200,Los Angeles 1932,Swimming,100m freestyle men
4,JPN,zenjiro takahashi,59.200,Los Angeles 1932,Swimming,100m freestyle men
5,USA,raymond webb jr. thompson,59.500,Los Angeles 1932,Swimming,100m freestyle men
6,ARG,alberto zorrilla,Did not start,Los Angeles 1932,Swimming,100m freestyle men
7,BRA,antônio luiz dos santos,Did not start,Los Angeles 1932,Swimming,100m freestyle men
0,USA,helene madison,00:01:06.800,Los Angeles 1932,Swimming,100m freestyle women
1,NED,willemyntje (willy) den ouden,00:01:07.800,Los Angeles 1932,Swimming,100m freestyle women
2,USA,eleanor saville,00:01:08.200,Los Angeles 1932,Swimming,100m freestyle women
